      frame            row_id        type  landmark_index         x         y             z
3442     28       28-face-184        face             184  0.408226  0.453294 -1.731708e-02
3443     28       28-face-185        face             185  0.405609  0.452522 -1.628015e-02
3444     28       28-face-186        face             186  0.390657  0.448197 -9.675308e-03
3445     28       28-face-187        face             187  0.342973  0.428760  3.408142e-02
3446     28       28-face-188        face             188  0.418783  0.347357 -6.812251e-03
3447     28       28-face-189        face             189  0.410507  0.334985  2.424976e-02
3448     28       28-face-190        face             190  0.403902  0.338190  3.133421e-02
3449     28       28-face-191        face             191  0.414632  0.453841 -1.740730e-02
3450     28       28-face-192        face             192  0.349881  0.457483  4.703723e-02
3451     28       28-face-193        face             193  0.421267  0.332197  4.332262e-03
3452     28       28-face-194        face             194  0.422171  0.493372 -2.458706e-02
3453     28       28-face-195        face             195  0.437635  0.354740 -5.257644e-02
3454     28       28-face-196        face             196  0.425768  0.349019 -3.142276e-02
3455     28       28-face-197        face             197  0.437553  0.345061 -3.625921e-02
3456     28       28-face-198        face             198  0.411862  0.374790 -2.542886e-02
3457     28       28-face-199        face             199  0.469005  0.510919 -4.722261e-02
3458     28       28-face-200        face             200  0.465692  0.495609 -4.292658e-02
3459     28       28-face-201        face             201  0.442967  0.496702 -3.719518e-02
3460     28       28-face-202        face             202  0.389934  0.477457 -2.232152e-03
3461     28       28-face-203        face             203  0.393394  0.410240 -4.718679e-03
3462     28       28-face-204        face             204  0.405043  0.487312 -1.347263e-02
3463     28       28-face-205        face             205  0.364706  0.413198  5.544764e-03
3464     28       28-face-206        face             206  0.383236  0.423746 -4.154843e-03
3465     28       28-face-207        face             207  0.359199  0.434178  1.310673e-02
3466     28       28-face-208        face             208  0.440983  0.511628 -3.904647e-02
3467     28       28-face-209        face             209  0.406148  0.383126 -1.628797e-02
3468     28       28-face-210        face             210  0.382714  0.487491  1.030911e-02
3469     28       28-face-211        face             211  0.400093  0.497729 -4.814595e-03
3470     28       28-face-212        face             212  0.377387  0.464276  5.687915e-03
3471     28       28-face-213        face             213  0.336785  0.445626  6.512927e-02
3472     28       28-face-214        face             214  0.365129  0.467763  2.186617e-02
3473     28       28-face-215        face             215  0.335569  0.456816  9.645823e-02
3474     28       28-face-216        face             216  0.376883  0.441570 -7.701047e-05
3475     28       28-face-217        face             217  0.412636  0.366002 -1.329659e-02
3476     28       28-face-218        face             218  0.414118  0.392928 -5.105074e-02
3477     28       28-face-219        face             219  0.408292  0.398624 -3.669612e-02
3478     28       28-face-220        face             220  0.416569  0.383759 -6.087044e-02
3479     28       28-face-221        face             221  0.397427  0.325140  2.386921e-02
3480     28       28-face-222        face             222  0.374886  0.319080  2.494039e-02
3481     28       28-face-223        face             223  0.356055  0.318980  2.817217e-02
3482     28       28-face-224        face             224  0.341386  0.322733  3.599270e-02
3483     28       28-face-225        face             225  0.332080  0.329698  4.604747e-02
3484     28       28-face-226        face             226  0.330421  0.352458  6.500395e-02
3485     28       28-face-227        face             227  0.305386  0.386984  1.263621e-01
3486     28       28-face-228        face             228  0.343370  0.365910  4.846587e-02
3487     28       28-face-229        face             229  0.357662  0.366862  3.706664e-02
3488     28       28-face-230        face             230  0.375027  0.365009  2.844735e-02
3489     28       28-face-231        face             231  0.390914  0.361050  2.422114e-02
3490     28       28-face-232        face             232  0.402661  0.356488  2.235789e-02
3491     28       28-face-233        face             233  0.410337  0.352222  2.116436e-02
3492     28       28-face-234        face             234  0.307994  0.391773  1.803716e-01
3493     28       28-face-235        face             235  0.410200  0.402588 -3.066843e-02
3494     28       28-face-236        face             236  0.418295  0.365044 -3.582479e-02
3495     28       28-face-237        face             237  0.421970  0.391015 -6.402856e-02
3496     28       28-face-238        face             238  0.431725  0.396841 -6.141636e-02
3497     28       28-face-239        face             239  0.423864  0.393801 -5.759871e-02
3498     28       28-face-240        face             240  0.415458  0.406133 -2.795982e-02
3499     28       28-face-241        face             241  0.433440  0.397160 -6.570725e-02
3500     28       28-face-242        face             242  0.436483  0.400744 -5.067416e-02
3501     28       28-face-243        face             243  0.408421  0.344765  3.131645e-02
3502     28       28-face-244        face             244  0.415369  0.345652  2.040866e-02
3503     28       28-face-245        face             245  0.419596  0.346101  8.697540e-03
3504     28       28-face-246        face             246  0.347251  0.350160  4.923673e-02
3505     28       28-face-247        face             247  0.336468  0.341590  5.133087e-02
3506     28       28-face-248        face             248  0.450305  0.355701 -5.024090e-02
3507     28       28-face-249        face             249  0.548525  0.327651  1.916801e-02
3508     28       28-face-250        face             250  0.456898  0.397289 -5.328700e-02
3509     28       28-face-251        face             251  0.599537  0.284937  9.101651e-02
3510     28       28-face-252        face             252  0.507992  0.339245  8.173043e-03
3511     28       28-face-253        face             253  0.522562  0.339631  6.990897e-03
3512     28       28-face-254        face             254  0.536484  0.338608  9.113966e-03
3513     28       28-face-255        face             255  0.555581  0.331632  1.918417e-02
3514     28       28-face-256        face             256  0.495219  0.337102  1.204808e-02
3515     28       28-face-257        face             257  0.523954  0.305439  5.276039e-03
3516     28       28-face-258        face             258  0.507010  0.308028  8.377532e-03
3517     28       28-face-259        face             259  0.540613  0.306259  7.417592e-03
3518     28       28-face-260        face             260  0.552193  0.310227  1.149258e-02
3519     28       28-face-261        face             261  0.568020  0.338607  2.346916e-02
3520     28       28-face-262        face             262  0.523890  0.498055 -3.534437e-02
3521     28       28-face-263        face             263  0.553777  0.324290  2.354523e-02
